type,label
http://www.wikidata.org/entity/Q24514374,Figurentafel
http://www.wikidata.org/entity/Q2451577,junction station
http://www.wikidata.org/entity/Q2451577,risteysasema
http://www.wikidata.org/entity/Q2451577,Trennungsbahnhof
http://www.wikidata.org/entity/Q2451751,porraskäytävä
http://www.wikidata.org/entity/Q2451751,stairwell
http://www.wikidata.org/entity/Q2451751,stopnišče
http://www.wikidata.org/entity/Q2451751,trappenhuis
http://www.wikidata.org/entity/Q2451751,Treppenhaus
http://www.wikidata.org/entity/Q24530942,Pokal
http://www.wikidata.org/entity/Q24530942,standing cup
http://www.wikidata.org/entity/Q24530942,beker op voet
http://www.wikidata.org/entity/Q2465832,branch of science
http://www.wikidata.org/entity/Q2465832,področje znanosti
http://www.wikidata.org/entity/Q2465832,tak van wetenschap
http://www.wikidata.org/entity/Q2465832,tieteenala
http://www.wikidata.org/entity/Q2465832,Wissenschaftsdisziplin
http://www.wikidata.org/entity/Q24699794,museorakennus
http://www.wikidata.org/entity/Q24699794,museum building
http://www.wikidata.org/entity/Q24699794,museumgebouw
http://www.wikidata.org/entity/Q24699794,Museumsgebäude
http://www.wikidata.org/entity/Q24856,filmserie
http://www.wikidata.org/entity/Q24856,film series
http://www.wikidata.org/entity/Q24856,Filmreihe
http://www.wikidata.org/entity/Q24856,elokuvasarja
http://www.wikidata.org/entity/Q24862,korte film
http://www.wikidata.org/entity/Q24862,kratki film
http://www.wikidata.org/entity/Q24862,Kurzfilm
http://www.wikidata.org/entity/Q24862,lyhytelokuva
http://www.wikidata.org/entity/Q24862,short film
http://www.wikidata.org/entity/Q2488,kierteisgalaksi
http://www.wikidata.org/entity/Q2488,spiraalvormig sterrenstelsel
http://www.wikidata.org/entity/Q2488,Spiralgalaxie
http://www.wikidata.org/entity/Q2488,spiral galaxy
http://www.wikidata.org/entity/Q2496382,university church
http://www.wikidata.org/entity/Q2496382,universiteitskerk
http://www.wikidata.org/entity/Q2496382,Universitätskirche
http://www.wikidata.org/entity/Q249697,begrafenisrede
http://www.wikidata.org/entity/Q249697,Elogi
http://www.wikidata.org/entity/Q249697,eulogy
http://www.wikidata.org/entity/Q249697,Trauerrede
http://www.wikidata.org/entity/Q24992028,musical series
http://www.wikidata.org/entity/Q24992028,musiikkiteossarja
http://www.wikidata.org/entity/Q2502622,bicycle bridge
http://www.wikidata.org/entity/Q2502622,Fahrradbrücke
http://www.wikidata.org/entity/Q2502622,fietsbrug
http://www.wikidata.org/entity/Q25106976,cartographic work
http://www.wikidata.org/entity/Q25106976,kartografinen teos
http://www.wikidata.org/entity/Q25110269,Igrano-animirani film
http://www.wikidata.org/entity/Q25110269,Real-/Animationsfilm
http://www.wikidata.org/entity/Q25110269,live-action/animated film
http://www.wikidata.org/entity/Q2519340,administrative building
http://www.wikidata.org/entity/Q2519340,Verwaltungsgebäude
http://www.wikidata.org/entity/Q2519340,upravna stavba
http://www.wikidata.org/entity/Q2519340,bedrijfs- of bestuursgebouw
http://www.wikidata.org/entity/Q2519340,hallintorakennus
http://www.wikidata.org/entity/Q2529239,Windschirm
http://www.wikidata.org/entity/Q2529239,wind screen
http://www.wikidata.org/entity/Q2529239,windscherm
http://www.wikidata.org/entity/Q25295,jezikovna družina
http://www.wikidata.org/entity/Q25295,kielikunta
http://www.wikidata.org/entity/Q25295,language family
http://www.wikidata.org/entity/Q25295,Sprachfamilie
http://www.wikidata.org/entity/Q25295,taalfamilie
http://www.wikidata.org/entity/Q2532223,memorial cemetery
http://www.wikidata.org/entity/Q2532223,erebegraafplaats
http://www.wikidata.org/entity/Q2532223,Ehrenfriedhof
http://www.wikidata.org/entity/Q253275,Hörsaal
http://www.wikidata.org/entity/Q253275,lecture hall
http://www.wikidata.org/entity/Q253275,lezingzaal
http://www.wikidata.org/entity/Q25372,draama
http://www.wikidata.org/entity/Q25372,drama
http://www.wikidata.org/entity/Q25372,drama
http://www.wikidata.org/entity/Q25372,Drama
http://www.wikidata.org/entity/Q25372,Dramatika
http://www.wikidata.org/entity/Q25379,toneelstuk
http://www.wikidata.org/entity/Q25379,play
http://www.wikidata.org/entity/Q25379,igra
http://www.wikidata.org/entity/Q25379,Bühnenwerk
http://www.wikidata.org/entity/Q25379,näytelmä
http://www.wikidata.org/entity/Q25385968,cycling tunnel
http://www.wikidata.org/entity/Q25385968,fietstunnel
http://www.wikidata.org/entity/Q25385968,Radwegtunnel
http://www.wikidata.org/entity/Q25447168,architectural project
http://www.wikidata.org/entity/Q25447168,architectuurproject
http://www.wikidata.org/entity/Q254554,Slikanica
http://www.wikidata.org/entity/Q254554,prentenboek
http://www.wikidata.org/entity/Q254554,picture book
http://www.wikidata.org/entity/Q254554,kuvakirja
http://www.wikidata.org/entity/Q254554,Bilderbuch
http://www.wikidata.org/entity/Q25521530,
http://www.wikidata.org/entity/Q25550691,gemeentehuis
http://www.wikidata.org/entity/Q25550691,kunnantalo
http://www.wikidata.org/entity/Q25550691,Mestna hiša
http://www.wikidata.org/entity/Q25550691,Rathaus
http://www.wikidata.org/entity/Q25550691,town hall
http://www.wikidata.org/entity/Q256132,puhelinkeskus
http://www.wikidata.org/entity/Q256132,telefooncentrale
http://www.wikidata.org/entity/Q256132,telephone exchange
http://www.wikidata.org/entity/Q256132,Vermittlungsstelle
http://www.wikidata.org/entity/Q25631150,Fresko
http://www.wikidata.org/entity/Q25631150,fresco
http://www.wikidata.org/entity/Q25631150,fresco
http://www.wikidata.org/entity/Q25631150,fresko
http://www.wikidata.org/entity/Q2563306,parure
http://www.wikidata.org/entity/Q2563306,Parure
http://www.wikidata.org/entity/Q2563306,parure
http://www.wikidata.org/entity/Q2568454,heruitgave
http://www.wikidata.org/entity/Q2568454,reissue
http://www.wikidata.org/entity/Q2568454,Uusintajulkaisu
http://www.wikidata.org/entity/Q2568454,Wiederveröffentlichung
http://www.wikidata.org/entity/Q2571972,asetus
http://www.wikidata.org/entity/Q2571972,decree
http://www.wikidata.org/entity/Q2571972,decreet
http://www.wikidata.org/entity/Q2571972,Dekret
http://www.wikidata.org/entity/Q2577114,co-cathedral
http://www.wikidata.org/entity/Q2577114,sostolnica
http://www.wikidata.org/entity/Q2577114,Konkathedrale
http://www.wikidata.org/entity/Q2577114,cokathedraal
http://www.wikidata.org/entity/Q25839930,written or drawn work
http://www.wikidata.org/entity/Q2593777,Gräberfeld
http://www.wikidata.org/entity/Q2593777,grafveld
http://www.wikidata.org/entity/Q2593777,grave field
http://www.wikidata.org/entity/Q2593777,kalmisto
http://www.wikidata.org/entity/Q2604805,Izgubljeni komet
http://www.wikidata.org/entity/Q2604805,lost comet
http://www.wikidata.org/entity/Q2605386,tile panel
http://www.wikidata.org/entity/Q2605386,tegeltableau
http://www.wikidata.org/entity/Q2609890,tendency novel
http://www.wikidata.org/entity/Q2609890,tendensroman
http://www.wikidata.org/entity/Q261335,Viennese coffee house
http://www.wikidata.org/entity/Q261335,Weens koffiehuis
http://www.wikidata.org/entity/Q261335,Wiener Kaffeehaus
http://www.wikidata.org/entity/Q261335,wieniläinen kahvila
http://www.wikidata.org/entity/Q261434,fight song
http://www.wikidata.org/entity/Q261434,Kampflied
http://www.wikidata.org/entity/Q261434,strijdlied
http://www.wikidata.org/entity/Q261434,taistelulaulu
http://www.wikidata.org/entity/Q2617664,construction set
http://www.wikidata.org/entity/Q2617664,rakennussarja
http://www.wikidata.org/entity/Q2617664,bouwspeelgoed
http://www.wikidata.org/entity/Q2617664,Baukasten
http://www.wikidata.org/entity/Q2617970,pentalogie
http://www.wikidata.org/entity/Q2617970,Pentalogie
http://www.wikidata.org/entity/Q2617970,pentalogy
http://www.wikidata.org/entity/Q262343,Asemblaž
http://www.wikidata.org/entity/Q262343,assemblaasi
http://www.wikidata.org/entity/Q262343,assemblage
http://www.wikidata.org/entity/Q262343,assemblage
http://www.wikidata.org/entity/Q262343,Assemblage
http://www.wikidata.org/entity/Q26255463,manifesto of Russian emperors
http://www.wikidata.org/entity/Q2632949,vergleichsbasiertes Sortierverfahren
http://www.wikidata.org/entity/Q2632949,vertailulajittelu
http://www.wikidata.org/entity/Q2632949,comparison sort
http://www.wikidata.org/entity/Q2635894,hoorspel
http://www.wikidata.org/entity/Q2635894,Hörspiel
http://www.wikidata.org/entity/Q2635894,kuunnelma
http://www.wikidata.org/entity/Q2635894,Radijska igra
http://www.wikidata.org/entity/Q2635894,radio drama
http://www.wikidata.org/entity/Q2640207,bilingual dictionary
http://www.wikidata.org/entity/Q2640207,tweetalig woordenboek
http://www.wikidata.org/entity/Q2640207,zweisprachiges Wörterbuch
http://www.wikidata.org/entity/Q2647254,studie
http://www.wikidata.org/entity/Q2647254,Studie
http://www.wikidata.org/entity/Q2647254,study
http://www.wikidata.org/entity/Q2651004,Palazzo
http://www.wikidata.org/entity/Q2651004,palazzo
http://www.wikidata.org/entity/Q2651004,palazzo
http://www.wikidata.org/entity/Q265158,arvostelu
http://www.wikidata.org/entity/Q265158,recensie
http://www.wikidata.org/entity/Q265158,Recenzija
http://www.wikidata.org/entity/Q265158,review
http://www.wikidata.org/entity/Q265158,Rezension
http://www.wikidata.org/entity/Q2662247,deer park
http://www.wikidata.org/entity/Q2662247,hertenkamp
http://www.wikidata.org/entity/Q2663692,Postamt-Gebäude
http://www.wikidata.org/entity/Q2663692,postirakennus
http://www.wikidata.org/entity/Q2663692,post office building
http://www.wikidata.org/entity/Q2668072,kokoelma
http://www.wikidata.org/entity/Q2668072,zbirka
http://www.wikidata.org/entity/Q2668072,Sammlung
http://www.wikidata.org/entity/Q2668072,collection
http://www.wikidata.org/entity/Q2668072,collectie
http://www.wikidata.org/entity/Q2671652,Lääketieteellinen testi
http://www.wikidata.org/entity/Q2671652,medical test
http://www.wikidata.org/entity/Q2671652,medicinski test
http://www.wikidata.org/entity/Q2671652,medische test
http://www.wikidata.org/entity/Q2671652,medizinische Untersuchung
http://www.wikidata.org/entity/Q2677586,matkakertomus
http://www.wikidata.org/entity/Q2677586,reisverslag
http://www.wikidata.org/entity/Q2677586,travel report
http://www.wikidata.org/entity/Q26789694,plague column
http://www.wikidata.org/entity/Q26789694,pestzuil
http://www.wikidata.org/entity/Q26789694,Pestsäule
http://www.wikidata.org/entity/Q26789694,kužno znamenje
http://www.wikidata.org/entity/Q2684591,Aussage
http://www.wikidata.org/entity/Q2684591,bewering
http://www.wikidata.org/entity/Q2684591,izjava
http://www.wikidata.org/entity/Q2684591,lausunto
http://www.wikidata.org/entity/Q2684591,statement
http://www.wikidata.org/entity/Q26876682,personal bibliography
http://www.wikidata.org/entity/Q26876682,Publikationsliste
http://www.wikidata.org/entity/Q26877158,champagne flute
http://www.wikidata.org/entity/Q26877158,champagneflûte
http://www.wikidata.org/entity/Q26907166,ajallinen entiteetti
http://www.wikidata.org/entity/Q26907166,zeitliche Entität
http://www.wikidata.org/entity/Q26907166,tijdelijke entiteit
http://www.wikidata.org/entity/Q26907166,časovna entiteta
http://www.wikidata.org/entity/Q26907166,temporal entity
http://www.wikidata.org/entity/Q26945165,architectuurmuseum
http://www.wikidata.org/entity/Q26945165,Architekturmuseum
http://www.wikidata.org/entity/Q26945165,arkkitehtuurimuseo
http://www.wikidata.org/entity/Q26945165,architectural museum
http://www.wikidata.org/entity/Q26959023,farmaseuttinen museo
http://www.wikidata.org/entity/Q26959023,pharmaceutical museum
http://www.wikidata.org/entity/Q26959023,Pharma-Museum
http://www.wikidata.org/entity/Q269770,sisäoppilaitos
http://www.wikidata.org/entity/Q269770,kostschool
http://www.wikidata.org/entity/Q269770,Internat
http://www.wikidata.org/entity/Q269770,Internat
http://www.wikidata.org/entity/Q269770,boarding school
http://www.wikidata.org/entity/Q26997384,polychrome sculpture
http://www.wikidata.org/entity/Q26997384,Polychrome Skulptur
http://www.wikidata.org/entity/Q27028153,raitiovaunuvarikko
http://www.wikidata.org/entity/Q27028153,Straßenbahndepot
http://www.wikidata.org/entity/Q27028153,tram depot
http://www.wikidata.org/entity/Q27028153,tramremise
http://www.wikidata.org/entity/Q2703920,besluit
http://www.wikidata.org/entity/Q2703920,ordinance
http://www.wikidata.org/entity/Q2703920,Verordnung
http://www.wikidata.org/entity/Q27055917,kuvitteellinen saaristo
http://www.wikidata.org/entity/Q27055917,fictional archipelago
http://www.wikidata.org/entity/Q27055917,fictieve archipel
http://www.wikidata.org/entity/Q2705718,stabiel sorteeralgoritme
http://www.wikidata.org/entity/Q2705718,stable sorting algorithm
http://www.wikidata.org/entity/Q2705718,vakaa lajittelualgoritmi
http://www.wikidata.org/entity/Q27104461,fictief insect
http://www.wikidata.org/entity/Q27104461,fictional insect
http://www.wikidata.org/entity/Q27104461,fiktives Insekt
http://www.wikidata.org/entity/Q27114950,Fälschung
http://www.wikidata.org/entity/Q27114950,forged painting
http://www.wikidata.org/entity/Q27114950,schilderijvervalsing
http://www.wikidata.org/entity/Q27120684,fiktive Hauskatze
http://www.wikidata.org/entity/Q27120684,kuvitteellinen kissa
http://www.wikidata.org/entity/Q27120684,fictional cat
http://www.wikidata.org/entity/Q27120684,fictieve kat
http://www.wikidata.org/entity/Q27132946,fictieve beer
http://www.wikidata.org/entity/Q27132946,fictional bear
http://www.wikidata.org/entity/Q27132946,fiktiver Bär
http://www.wikidata.org/entity/Q27132946,kuvitteellinen karhu
http://www.wikidata.org/entity/Q2713614,Maria column
http://www.wikidata.org/entity/Q2713614,Mariazuil
http://www.wikidata.org/entity/Q2713614,Mariensäule
http://www.wikidata.org/entity/Q2713614,Marijin steber
http://www.wikidata.org/entity/Q2723202,Zgodnji zemljevidi sveta
http://www.wikidata.org/entity/Q2723202,varhaiset maailmankartat
http://www.wikidata.org/entity/Q2723202,Liste historischer Weltkarten
http://www.wikidata.org/entity/Q2723202,early world maps
http://www.wikidata.org/entity/Q27267085,fictional lion
http://www.wikidata.org/entity/Q27267085,fictieve leeuw
http://www.wikidata.org/entity/Q27267085,kuvitteellinen leijona
http://www.wikidata.org/entity/Q27267085,fiktiver Löwe
http://www.wikidata.org/entity/Q273057,discografie
http://www.wikidata.org/entity/Q273057,discography
http://www.wikidata.org/entity/Q273057,diskografia
http://www.wikidata.org/entity/Q273057,Diskografie
http://www.wikidata.org/entity/Q273057,Diskografija
http://www.wikidata.org/entity/Q2731728,apostolische brief
http://www.wikidata.org/entity/Q2731728,ecclesiastical letter
http://www.wikidata.org/entity/Q2741056,kabinetti
http://www.wikidata.org/entity/Q2741056,Kabinett
http://www.wikidata.org/entity/Q2741056,kabinet
http://www.wikidata.org/entity/Q2741056,cabinet
http://www.wikidata.org/entity/Q274153,vesitorni
http://www.wikidata.org/entity/Q274153,Vodni stolp
http://www.wikidata.org/entity/Q274153,Wasserturm
http://www.wikidata.org/entity/Q274153,watertoren
http://www.wikidata.org/entity/Q274153,water tower
http://www.wikidata.org/entity/Q2742167,religieuze gemeenschap
http://www.wikidata.org/entity/Q2742167,religiöse Gemeinschaft
http://www.wikidata.org/entity/Q2742167,religious community
http://www.wikidata.org/entity/Q2742167,uskonnollinen yhteisö
http://www.wikidata.org/entity/Q274393,leipomo
http://www.wikidata.org/entity/Q274393,bakkerij
http://www.wikidata.org/entity/Q274393,Bäckerei
http://www.wikidata.org/entity/Q274393,bakery
http://www.wikidata.org/entity/Q2748242,classificatie van muziekinstrumenten
http://www.wikidata.org/entity/Q2748242,Klassifizierungen von Musikinstrumenten
http://www.wikidata.org/entity/Q2748242,musical instrument classification
http://www.wikidata.org/entity/Q2748242,Soitinluokitus
http://www.wikidata.org/entity/Q2750585,chancery
http://www.wikidata.org/entity/Q2750585,kanselarij
http://www.wikidata.org/entity/Q2750585,Kanzlei einer Botschaft
http://www.wikidata.org/entity/Q2750585,lähetystörakennus
http://www.wikidata.org/entity/Q27560760,sprookjesverzameling
http://www.wikidata.org/entity/Q27560760,сollection of fairy tales
http://www.wikidata.org/entity/Q27560760,satukokoelma
http://www.wikidata.org/entity/Q27560760,Märchensammlung
http://www.wikidata.org/entity/Q276173,pavilion
http://www.wikidata.org/entity/Q276173,paviljoen
http://www.wikidata.org/entity/Q276173,paviljonki
http://www.wikidata.org/entity/Q276173,Pavillon
http://www.wikidata.org/entity/Q27686,hotel
http://www.wikidata.org/entity/Q27686,hotel
http://www.wikidata.org/entity/Q27686,hotel
http://www.wikidata.org/entity/Q27686,Hotel
http://www.wikidata.org/entity/Q27686,hotelli
http://www.wikidata.org/entity/Q2772772,sotahistoriallinen museo
http://www.wikidata.org/entity/Q2772772,Militärmuseum
http://www.wikidata.org/entity/Q2772772,militair museum
http://www.wikidata.org/entity/Q2772772,military museum
http://www.wikidata.org/entity/Q277511,Kartensammlung
http://www.wikidata.org/entity/Q277511,karttakokoelma
http://www.wikidata.org/entity/Q277511,map collection
http://www.wikidata.org/entity/Q277511,kaartenverzameling
http://www.wikidata.org/entity/Q277759,boekenreeks
http://www.wikidata.org/entity/Q277759,book series
http://www.wikidata.org/entity/Q277759,Buchreihe
http://www.wikidata.org/entity/Q277759,kirjasarja
http://www.wikidata.org/entity/Q2782326,terveyskertomus
http://www.wikidata.org/entity/Q2782326,Fallbericht
http://www.wikidata.org/entity/Q2782326,case-report
http://www.wikidata.org/entity/Q2782326,case report
http://www.wikidata.org/entity/Q278379,a priori language
http://www.wikidata.org/entity/Q278379,a priori-Sprache
http://www.wikidata.org/entity/Q278379,a priori taal
http://www.wikidata.org/entity/Q2785355,gate building
http://www.wikidata.org/entity/Q2785355,poortgebouw
http://www.wikidata.org/entity/Q2785355,porttirakennus
http://www.wikidata.org/entity/Q2785355,Torbau
http://www.wikidata.org/entity/Q2790898,schepenhuis
http://www.wikidata.org/entity/Q2790898,schepenhuis
http://www.wikidata.org/entity/Q27921916,antropomorf personage
http://www.wikidata.org/entity/Q27921916,anthropomorpher Charakter
http://www.wikidata.org/entity/Q27921916,anthropomorphic character
http://www.wikidata.org/entity/Q2795961,tehuis
http://www.wikidata.org/entity/Q27996898,perspective box
http://www.wikidata.org/entity/Q28020127,fictieve humanoïde
http://www.wikidata.org/entity/Q28020127,fictional humanoid
http://www.wikidata.org/entity/Q28020127,fiktiver Humanoid
http://www.wikidata.org/entity/Q28020127,kuvitteellinen humanoidi
http://www.wikidata.org/entity/Q28058114,Algorithmus zur Clusteranalyse
http://www.wikidata.org/entity/Q28058114,data clustering algorithm
http://www.wikidata.org/entity/Q28058114,ryvästysalgoritmi
http://www.wikidata.org/entity/Q28113351,neenačba
http://www.wikidata.org/entity/Q28113351,Ungleichung
http://www.wikidata.org/entity/Q28113351,ongelijkheid
http://www.wikidata.org/entity/Q28113351,Neenačba
http://www.wikidata.org/entity/Q28113351,inequality
http://www.wikidata.org/entity/Q28113351,epäyhtälö
http://www.wikidata.org/entity/Q28121026,fictieve papegaai
http://www.wikidata.org/entity/Q28121026,fictional parrot
http://www.wikidata.org/entity/Q28121026,fiktiver Papagei
http://www.wikidata.org/entity/Q281460,Orgle
http://www.wikidata.org/entity/Q281460,Pfeifenorgel
http://www.wikidata.org/entity/Q281460,pijporgel
http://www.wikidata.org/entity/Q281460,pipe organ
http://www.wikidata.org/entity/Q281460,urut
http://www.wikidata.org/entity/Q282129,Miniatyyrimaalaus
http://www.wikidata.org/entity/Q282129,portrait miniature
http://www.wikidata.org/entity/Q282129,Miniaturmalerei
http://www.wikidata.org/entity/Q282129,miniatura
http://www.wikidata.org/entity/Q282129,miniatuur
http://www.wikidata.org/entity/Q282144,Personenlexikon
http://www.wikidata.org/entity/Q282144,henkilötietosanakirja
http://www.wikidata.org/entity/Q282144,Who's Who
http://www.wikidata.org/entity/Q282144,Who's Who
http://www.wikidata.org/entity/Q282939,kohtaus
http://www.wikidata.org/entity/Q282939,scene
http://www.wikidata.org/entity/Q282939,scène
http://www.wikidata.org/entity/Q282939,Szene
http://www.wikidata.org/entity/Q2831984,Comicalbum
http://www.wikidata.org/entity/Q2831984,comic book album
http://www.wikidata.org/entity/Q2831984,sarjakuva-albumi
http://www.wikidata.org/entity/Q2831984,stripalbum
http://www.wikidata.org/entity/Q2839016,allegoria
http://www.wikidata.org/entity/Q2839016,allegorie
http://www.wikidata.org/entity/Q2839016,Allegorie
http://www.wikidata.org/entity/Q2839016,allegory
http://www.wikidata.org/entity/Q2849607,gable stone
http://www.wikidata.org/entity/Q2849607,Giebelstein
http://www.wikidata.org/entity/Q2849607,gevelsteen
http://www.wikidata.org/entity/Q28564,öffentliche Bibliothek
http://www.wikidata.org/entity/Q28564,openbare bibliotheek
http://www.wikidata.org/entity/Q28564,public library
http://www.wikidata.org/entity/Q28564,yleinen kirjasto
http://www.wikidata.org/entity/Q2868533,astrarium
http://www.wikidata.org/entity/Q2868533,astrarium
http://www.wikidata.org/entity/Q2868533,Astrarium
http://www.wikidata.org/entity/Q2872349,altaar
http://www.wikidata.org/entity/Q2872349,altar (catholic)
http://www.wikidata.org/entity/Q28869365,Ausgabe
http://www.wikidata.org/entity/Q28869365,nummer
http://www.wikidata.org/entity/Q28869365,issue
http://www.wikidata.org/entity/Q2887356,barnyard
http://www.wikidata.org/entity/Q2887356,Bauernhof
http://www.wikidata.org/entity/Q2887356,boerenerf met schuur
http://www.wikidata.org/entity/Q28886448,"teos, jolla on useita toteutuksia"
http://www.wikidata.org/entity/Q28886448,Werk in mehreren Ausgaben
http://www.wikidata.org/entity/Q28886448,werk met meerdere uitvoeringen
http://www.wikidata.org/entity/Q28886448,work with multiple executions
http://www.wikidata.org/entity/Q28936014,Blindenschule
http://www.wikidata.org/entity/Q28936014,school for the blind
http://www.wikidata.org/entity/Q28947902,cranium
http://www.wikidata.org/entity/Q28947902,Cranium
http://www.wikidata.org/entity/Q28968511,tekenfilm
http://www.wikidata.org/entity/Q28968511,Zeichentrickfilm
http://www.wikidata.org/entity/Q28968511,traditionally animated film
http://www.wikidata.org/entity/Q29048696,beschermd gebouw in Griekenland
http://www.wikidata.org/entity/Q29048696,protected building in Greece
http://www.wikidata.org/entity/Q2910675,keskeneräinen teos
http://www.wikidata.org/entity/Q2910675,onvoltooid creatief werk
http://www.wikidata.org/entity/Q2910675,unfinished creative work
http://www.wikidata.org/entity/Q2910675,unvollendetes künstlerisches Werk
http://www.wikidata.org/entity/Q29168811,geanimeerde speelfilm
http://www.wikidata.org/entity/Q29168811,animaatioelokuva
http://www.wikidata.org/entity/Q29168811,animirani celovečerni film
http://www.wikidata.org/entity/Q29168811,abendfüllender Animationsfilm
http://www.wikidata.org/entity/Q29168811,animated feature film
http://www.wikidata.org/entity/Q2921001,piirtäminen
http://www.wikidata.org/entity/Q2921001,tekenkunst
http://www.wikidata.org/entity/Q2921001,Zeichenkunst
http://www.wikidata.org/entity/Q2921001,art of drawing
http://www.wikidata.org/entity/Q2927789,buitenplaats
http://www.wikidata.org/entity/Q2927789,buitenplaats
http://www.wikidata.org/entity/Q2927789,Sommerhaus
http://www.wikidata.org/entity/Q294422,openbaar gebouw
http://www.wikidata.org/entity/Q294422,public building
http://www.wikidata.org/entity/Q294422,öffentliches Gebäude
http://www.wikidata.org/entity/Q294422,julkinen rakennus
http://www.wikidata.org/entity/Q294422,javna stavba
http://www.wikidata.org/entity/Q29541662,forged artwork
http://www.wikidata.org/entity/Q29541662,kunstvervalsing
http://www.wikidata.org/entity/Q29575627,Latin-script alphabet
http://www.wikidata.org/entity/Q29575627,latinska abeceda
http://www.wikidata.org/entity/Q29628876,tuberculosesanatorium
http://www.wikidata.org/entity/Q29628876,tuberculosis sanatorium
http://www.wikidata.org/entity/Q29628876,tuberkuloosiparantola
http://www.wikidata.org/entity/Q29628876,Tuberkulosesanatorium
http://www.wikidata.org/entity/Q2963608,praalgraf
http://www.wikidata.org/entity/Q2963608,grave memorial
http://www.wikidata.org/entity/Q29639251,bedrucktes Gewirk
http://www.wikidata.org/entity/Q29639251,bedrukt textiel
http://www.wikidata.org/entity/Q29639251,painokangas
http://www.wikidata.org/entity/Q29639251,printed fabric
http://www.wikidata.org/entity/Q2977,cathedral
http://www.wikidata.org/entity/Q2977,kathedraal
http://www.wikidata.org/entity/Q2977,Kathedrale
http://www.wikidata.org/entity/Q2977,stolnica
http://www.wikidata.org/entity/Q2977,tuomiokirkko
http://www.wikidata.org/entity/Q29842037,fiktives Reh
http://www.wikidata.org/entity/Q29842037,fictional roe deer
http://www.wikidata.org/entity/Q29842037,fictieve ree
http://www.wikidata.org/entity/Q29842052,fictief witstaarthert
http://www.wikidata.org/entity/Q29842052,fictional white-tailed deer
http://www.wikidata.org/entity/Q29842052,fiktiver Weißwedelhirsch
http://www.wikidata.org/entity/Q29857932,kineettinen teos
http://www.wikidata.org/entity/Q29857932,kinetic object
http://www.wikidata.org/entity/Q29857932,Kinetisches Objekt
http://www.wikidata.org/entity/Q29857932,kinetisch object
http://www.wikidata.org/entity/Q2992463,gereformeerde geloofsbelijdenis
http://www.wikidata.org/entity/Q2992463,reformed confession of faith
http://www.wikidata.org/entity/Q2992463,reformiertes Glaubensbekenntnis
http://www.wikidata.org/entity/Q29968296,taiteilijakoti
http://www.wikidata.org/entity/Q29968296,artist's home
http://www.wikidata.org/entity/Q29968296,huis van kunstenaar
http://www.wikidata.org/entity/Q29968390,kirkkomaisema
http://www.wikidata.org/entity/Q29968390,landscape of religious buildings
http://www.wikidata.org/entity/Q29969011,kaupunkimaisema
http://www.wikidata.org/entity/Q29969011,Stadtlandschaft
http://www.wikidata.org/entity/Q29969011,urban landscape
http://www.wikidata.org/entity/Q2998430,interieur
http://www.wikidata.org/entity/Q2998430,Interieur
http://www.wikidata.org/entity/Q2998430,interiööri
http://www.wikidata.org/entity/Q2998430,interior
http://www.wikidata.org/entity/Q2998430,notranjost
http://www.wikidata.org/entity/Q30012802,review
http://www.wikidata.org/entity/Q30022,Café
http://www.wikidata.org/entity/Q30022,koffiehuis
http://www.wikidata.org/entity/Q30022,kahvila
http://www.wikidata.org/entity/Q30022,coffeehouse
http://www.wikidata.org/entity/Q30047924,Article
http://www.wikidata.org/entity/Q30061294,bovennatuurlijkwezen in een fictiewerk
http://www.wikidata.org/entity/Q30061294,supernatural being in a work of fiction
http://www.wikidata.org/entity/Q30061294,übernatürliches Wesen in einem fiktionalen Werk
http://www.wikidata.org/entity/Q30070590,lehtiartikkeli
http://www.wikidata.org/entity/Q30070590,Magazinartikel
http://www.wikidata.org/entity/Q30070590,magazine article
http://www.wikidata.org/entity/Q3026787,Diktum
http://www.wikidata.org/entity/Q3026787,saying
http://www.wikidata.org/entity/Q3026787,gezegde
http://www.wikidata.org/entity/Q3026787,sanonta
http://www.wikidata.org/entity/Q30307328,mythische hond
http://www.wikidata.org/entity/Q30307328,mythischer Haushund
http://www.wikidata.org/entity/Q30307328,mythological dog
http://www.wikidata.org/entity/Q30309208,main house
http://www.wikidata.org/entity/Q30309208,päärakennus
http://www.wikidata.org/entity/Q3044808,appendage
http://www.wikidata.org/entity/Q3044808,bijgebouw
http://www.wikidata.org/entity/Q3044808,lisärakennus
http://www.wikidata.org/entity/Q3044808,Nebengebäude
http://www.wikidata.org/entity/Q3048395,regional novel
http://www.wikidata.org/entity/Q3048395,streekroman
http://www.wikidata.org/entity/Q3048395,Regionalroman
http://www.wikidata.org/entity/Q30493986,huvila-alue
http://www.wikidata.org/entity/Q30493986,villa area
http://www.wikidata.org/entity/Q30503704,graafialgoritmi
http://www.wikidata.org/entity/Q30503704,graph algorithm
http://www.wikidata.org/entity/Q30503704,graphentheoretischer Algorithmus
http://www.wikidata.org/entity/Q30504418,kartanoympäristö
http://www.wikidata.org/entity/Q30504418,manor environment
http://www.wikidata.org/entity/Q30515,Slogan
http://www.wikidata.org/entity/Q30515,slogan
http://www.wikidata.org/entity/Q30515,slagzin
http://www.wikidata.org/entity/Q30515,iskulause
http://www.wikidata.org/entity/Q30515,slogan
http://www.wikidata.org/entity/Q3053337,Arbeitgeber
